id,x,y,z,flight,mission
3734,101.9894775,2.583901035,49.17217,2,4
3735,101.9894786,2.584866685,46.97051,6,4
3736,101.9894793,2.583167885,54.98809,3,4
3737,101.9894801,2.583015468,53.96856,9,3
3738,101.9894845,2.583979052,49.33867,2,4
3739,101.9894847,2.582092701,52.69024,5,3
3740,101.9894847,2.58322446,54.34111,3,4
3741,101.9894858,2.582214376,49.66045,5,3
3742,101.9894883,2.581845476,62.37139,5,3
3743,101.9894912,2.582866927,50.33477,9,3
3744,101.9894922,2.584054227,49.6624,1,4
3745,101.9894927,2.582149793,51.20293,5,3
3746,101.9894932,2.58330041,53.3919,3,4
3747,101.9894991,2.582035093,54.53399,5,3
3748,101.9895004,2.584222402,51.42949,1,4
3749,101.9895017,2.583383077,52.1165,3,4
3750,101.9895045,2.582389785,44.24346,4,3
3751,101.9895086,2.583456443,51.20293,3,4
3752,101.9895096,2.582925827,52.22979,9,3
3753,101.9895104,2.584299644,53.00664,1,4
3754,101.9895112,2.582329076,45.56816,4,3
3755,101.9895156,2.582657935,47.12969,9,3
3756,101.9895163,2.583538593,50.27422,3,4
3757,101.9895177,2.582771451,48.65703,9,3
3758,101.9895184,2.58437921,53.91631,1,4
3759,101.9895191,2.584940311,44.97149,6,4
3760,101.9895204,2.584460327,54.21904,1,4
3761,101.9895235,2.583619193,50.00615,2,4
3762,101.9895258,2.583048018,54.96123,9,3
3763,101.9895266,2.584539119,53.80547,1,4
3764,101.9895279,2.58227586,47.32451,4,3
3765,101.989531,2.581883968,59.92705,5,3
3766,101.989532,2.583699277,49.87334,2,4
3767,101.9895343,2.584611969,52.81426,1,4
3768,101.9895366,2.583778327,49.79619,2,4
3769,101.9895374,2.584853769,47.10723,6,4
3770,101.9895407,2.584695152,50.91387,1,4
3771,101.9895433,2.583857894,49.92559,2,4
3772,101.9895451,2.58196431,57.36699,5,3
3773,101.9895459,2.582983435,54.02813,9,3
3774,101.9895513,2.58393746,50.07354,2,4
3775,101.9895518,2.583178993,54.86943,3,4
3776,101.9895551,2.584792802,48.68047,6,4
3777,101.9895564,2.582838252,50.63311,9,3
3778,101.9895579,2.584013927,50.41436,2,4
3779,101.9895584,2.582143851,51.34502,5,3
3780,101.9895584,2.583254943,53.77422,3,4
3781,101.9895592,2.582209468,49.92217,5,3
3782,101.989561,2.584098402,51.04131,1,4
3783,101.9895669,2.582356201,44.80156,4,3
3784,101.9895672,2.583339418,52.52861,3,4
3785,101.9895698,2.58290051,52.20391,9,3
3786,101.9895718,2.583415627,51.67315,3,4
3787,101.9895723,2.582605493,46.97734,9,3
3788,101.9895723,2.584175902,51.93682,1,4
3789,101.9895754,2.582024243,54.60039,5,3
3790,101.9895764,2.582084951,52.74199,5,3
3791,101.9895772,2.582731301,48.52129,9,3
3792,101.9895775,2.583493902,51.01934,3,4
3793,101.989578,2.584254435,53.20293,1,4
3794,101.9895839,2.584918352,45.40801,6,4
3795,101.9895841,2.582496218,45.37676,9,3
3796,101.9895849,2.582318226,45.57647,4,3
3797,101.9895854,2.583574243,50.77715,3,4
3798,101.9895862,2.584334519,54.15996,1,4
3799,101.9895882,2.584418994,54.74883,1,4
3800,101.9895903,2.582269401,47.46172,4,3
3801,101.9895921,2.583655877,50.55303,2,4
3802,101.9895962,2.58186356,59.97637,5,3
3803,101.9895962,2.584496752,54.2708,1,4
3804,101.9895995,2.583731052,50.60918,2,4
3805,101.9896001,2.584821477,47.25518,6,4
3806,101.9896003,2.584573477,53.25371,1,4
3807,101.989606,2.584651494,51.38213,1,4
3808,101.9896062,2.58381036,51.01201,2,4
3809,101.9896088,2.58305551,55.36992,9,3
3810,101.9896098,2.582953468,53.96172,9,3
3811,101.9896101,2.584756119,48.86602,6,4
3812,101.9896114,2.581950101,57.30303,5,3
3813,101.9896134,2.583892769,50.90654,2,4
3814,101.9896168,2.583130943,55.35283,3,4
3815,101.9896178,2.582559923,47.18145,9,3
3816,101.9896191,2.582815777,50.56914,9,3
3817,101.9896198,2.584982161,43.94121,6,4
3818,101.989624,2.583970785,51.48857,2,4
3819,101.9896257,2.582681443,48.85723,9,3
3820,101.9896257,2.583214643,54.45342,3,4
3821,101.9896286,2.584049319,51.91582,1,4
3822,101.9896291,2.582201718,50.0584,5,3
3823,101.9896314,2.583291885,53.33037,3,4
3824,101.9896324,2.582137393,51.61211,5,3
3825,101.9896337,2.582876743,52.40557,9,3
3826,101.9896347,2.58337016,52.28887,3,4
3827,101.9896381,2.584148777,52.83721,1,4
3828,101.9896386,2.582011326,55.10283,5,3
3829,101.9896417,2.582738793,49.71221,9,3
3830,101.9896424,2.584210777,53.63066,1,4
3831,101.9896455,2.583448693,51.67852,3,4
3832,101.989646,2.582076426,52.88652,5,3
3833,101.9896502,2.583530585,51.43438,3,4
3834,101.9896512,2.584289569,54.17607,1,4
3835,101.9896512,2.584887352,45.34941,6,4
3836,101.9896522,2.582306601,45.62578,4,3
3837,101.9896535,2.584370944,54.63994,1,4
3838,101.9896584,2.582996093,55.12139,9,3
3839,101.9896589,2.584449477,54.55254,1,4
3840,101.9896599,2.58360886,51.29473,3,4
3841,101.9896617,2.584529302,53.67754,1,4
3842,101.989662,2.584785052,47.16191,6,4
3843,101.9896653,2.582256485,47.54619,4,3
3844,101.9896658,2.583686877,51.38408,2,4
3845,101.9896674,2.581858393,60.06768,5,3
3846,101.9896692,2.584939277,43.91289,6,4
3847,101.9896697,2.583765152,51.49981,2,4
3848,101.9896697,2.584715044,49.10674,6,4
3849,101.9896699,2.581945451,57.0584,5,3
3850,101.9896712,2.58457296,52.2835,1,4
3851,101.9896751,2.58317176,54.88115,3,4
3852,101.9896756,2.582510685,47.0916,9,3
3853,101.9896782,2.583845752,52.11309,2,4
3854,101.9896784,2.583267343,53.9002,3,4
3855,101.9896787,2.583219552,54.29277,3,4
3856,101.9896792,2.582621768,48.81035,10,3
3857,101.9896805,2.584662085,50.45977,6,4
3858,101.989682,2.582930218,54.06279,9,3
3859,101.9896846,2.583926352,52.40557,2,4
3860,101.9896848,2.583452052,52.09551,3,4
3861,101.9896914,2.582687413,49.69805,10,3
3862,101.9896915,2.583327535,53.10674,3,4
3863,101.9896915,2.583394185,52.60137,3,4
3864,101.989693,2.58312371,55.61699,4,4
3865,101.9896951,2.584006435,53.07402,2,4
3866,101.9896954,2.582185443,50.1585,5,3
3867,101.9896979,2.583522318,51.97637,3,4
3868,101.9896997,2.584082902,53.33477,1,4
3869,101.9896997,2.584991977,43.34893,6,4
3870,101.9897,2.582851943,52.2874,9,3
3871,101.9897,2.583595168,51.69512,3,4
3872,101.9897051,2.582126026,52.04375,5,3
3873,101.9897059,2.58416376,53.75859,1,4
3874,101.9897097,2.58484421,45.03594,6,4
3875,101.989711,2.582011068,54.83281,5,3
3876,101.9897128,2.584496235,53.06133,1,4
3878,101.9897157,2.584243585,54.06231,1,4
3879,101.9897164,2.584885802,44.22393,6,4
3880,101.9897198,2.583867969,53.23418,2,4
3881,101.9897208,2.584322635,53.95147,1,4
3882,101.989721,2.58379486,52.7332,2,4
3883,101.9897221,2.584744235,47.01445,6,4
3884,101.9897223,2.58207281,53.47002,5,3
3885,101.9897226,2.58228671,45.81035,4,3
3886,101.9897246,2.582580951,48.97637,10,3
3887,101.9897246,2.583029418,55.64043,9,3
3888,101.989728,2.584402977,53.68291,1,4
3889,101.9897285,2.583709868,52.31035,2,4
3890,101.9897293,2.581869501,59.96074,5,3
3891,101.9897313,2.584616619,50.05596,6,4
3892,101.9897321,2.582232718,48.29033,4,3
3893,101.9897329,2.583277418,53.76787,3,4
3894,101.9897359,2.583228852,54.15117,3,4
3895,101.9897408,2.583444043,52.84063,3,4
3896,101.9897419,2.582331143,45.5291,4,3
3897,101.9897426,2.582478393,47.30254,9,3
3898,101.9897426,2.583971302,53.83574,1,4
3899,101.9897429,2.583171502,54.95635,4,4
3900,101.9897437,2.582908002,54.13994,9,3
3901,101.9897442,2.584035369,53.81865,1,4
3902,101.9897449,2.583640635,52.47344,3,4
3903,101.9897449,2.584949094,42.9417,6,4
3904,101.9897467,2.582642693,49.88408,10,3
3905,101.9897467,2.582740601,50.7166,10,3
3906,101.9897472,2.583898452,53.70049,2,4
3907,101.9897568,2.581950618,57.18145,5,3
3908,101.9897606,2.583118543,55.69121,4,4
3909,101.9897616,2.584797969,44.74932,6,4
3910,101.9897668,2.582825852,52.3792,10,3
3911,101.9897691,2.58215961,50.24981,5,3
3912,101.9897706,2.584692569,46.98809,6,4
3913,101.9897724,2.583756627,53.58672,2,4
3914,101.9897724,2.584561852,49.99248,6,4
3915,101.9897791,2.583502427,52.99932,3,4
3916,101.9897799,2.58337016,53.22979,3,4
3917,101.9897819,2.582016493,55.12139,5,3
3918,101.989785,2.584881669,42.93047,6,4
3919,101.9897871,2.583990935,55.35137,1,4
3920,101.9897883,2.58442261,52.5418,6,4
3921,101.9897886,2.582075651,53.05791,5,3
3922,101.9897899,2.582784002,51.85332,10,3
3923,101.9897904,2.583917827,55.14775,2,4
3924,101.9897912,2.582554343,49.02666,10,3
3925,101.9897912,2.583250552,54.30742,3,4
3926,101.9897914,2.582266301,45.99981,4,3
3927,101.9897914,2.58368791,53.68779,3,4
3928,101.9897973,2.58330971,53.74346,3,4
3929,101.9897981,2.582213601,47.7376,4,3
3930,101.989804,2.581885776,59.84649,5,3
3931,101.9898053,2.582383585,46.36602,6,3
3932,101.9898056,2.583847044,54.92754,2,4
3933,101.9898079,2.582610918,50.02373,10,3
3934,101.9898097,2.584051902,55.3582,1,4
3935,101.9898102,2.584740619,44.80547,6,4
3936,101.989811,2.584359319,52.32305,6,4
3937,101.9898138,2.583175635,55.31572,4,4
3938,101.9898148,2.584502435,49.91191,6,4
3939,101.9898158,2.583428802,53.16631,3,4
3940,101.9898158,2.58361971,53.74102,3,4
3941,101.9898184,2.58463651,46.81524,6,4
3942,101.9898189,2.583774968,54.75225,2,4
3943,101.9898243,2.58350191,53.63604,3,4
3944,101.9898307,2.581960176,57.40703,5,3
3945,101.989831,2.583124485,55.81231,4,4
3946,101.9898333,2.58280286,52.67461,10,3
3947,101.9898338,2.583707543,54.68096,3,4
3948,101.9898364,2.58215341,50.31524,5,3
3949,101.9898364,2.582742668,51.57061,10,3
3950,101.9898377,2.582309701,45.68145,4,3
3951,101.9898415,2.583978019,56.04912,1,4
3952,101.9898451,2.58336551,53.89043,3,4
3953,101.9898451,2.583556935,53.88018,3,4
3954,101.9898456,2.582964577,55.59209,10,3
3955,101.9898464,2.58467991,44.58184,6,4
3956,101.9898472,2.583832835,55.9876,2,4
3957,101.9898485,2.584203544,53.91875,6,4
3958,101.9898505,2.58443656,50.16826,6,4
3959,101.9898508,2.583287235,54.31035,3,4
3960,101.9898549,2.582025018,54.74981,5,3
3961,101.9898549,2.584577094,46.80693,6,4
3962,101.9898564,2.582079785,53.32891,5,3
3963,101.98986,2.583640377,54.86406,3,4
3964,101.9898603,2.58430481,52.17315,6,4
3965,101.9898618,2.582654576,50.74102,10,3
3966,101.9898621,2.583761793,55.81719,2,4
3967,101.9898626,2.584772394,43.00029,6,4
3968,101.9898634,2.582261393,47.18389,4,3
3969,101.9898636,2.582541943,49.15361,10,3
3970,101.9898652,2.58241536,47.59795,6,3
3971,101.9898729,2.583490543,53.93877,3,4
3972,101.9898752,2.582228843,47.68096,4,3
3973,101.9898757,2.583692302,55.50225,3,4
3974,101.9898795,2.583202502,55.16973,4,4
3975,101.9898806,2.582594643,50.29815,10,3
3976,101.9898826,2.584622044,44.59893,6,4
3977,101.9898865,2.583576568,54.78838,3,4
3978,101.9898872,2.58342906,54.08574,3,4
3979,101.9898875,2.583355177,54.31524,3,4
3980,101.9898908,2.584515869,46.91191,6,4
3981,101.9898916,2.581897401,60.08232,5,3
3982,101.9898924,2.581840051,62.15654,5,3
3983,101.9898942,2.584384119,49.93731,6,4
3984,101.9898973,2.582700301,51.61113,10,3
3985,101.9898973,2.58470471,43.34795,6,4
3986,101.9898988,2.581970768,57.35967,5,3
3987,101.9898993,2.582777285,52.54815,10,3
3988,101.9899009,2.583147735,55.77422,4,4
3989,101.9899029,2.582177435,50.12871,5,3
3990,101.9899034,2.584985777,41.30547,8,4
3991,101.9899047,2.58381656,57.40899,2,4
3992,101.9899047,2.583888635,57.67656,2,4
3993,101.9899075,2.58362436,55.7166,3,4
3994,101.989908,2.58419476,53.77666,6,4
3995,101.9899083,2.582923243,55.62529,10,3
3996,101.9899129,2.582363176,47.90947,6,3
3997,101.9899129,2.582412518,48.66484,6,3
3998,101.9899152,2.58409866,55.78887,6,4
3999,101.989916,2.584930236,41.46953,8,4
4000,101.9899165,2.58374526,57.12041,2,4
4001,101.9899199,2.582624093,50.63848,10,3
4002,101.9899199,2.58351121,54.77959,3,4
4003,101.9899199,2.584267869,52.04424,6,4
4004,101.9899206,2.583951152,57.61016,2,4
4005,101.9899237,2.582035093,55.30986,5,3
4006,101.989924,2.584558235,44.35088,6,4
4007,101.9899296,2.584643485,43.27861,6,4
4008,101.9899301,2.58209296,53.61699,5,3
4009,101.989934,2.583446885,54.72149,4,4
4010,101.9899348,2.584458002,47.64873,6,4
4011,101.9899368,2.582549951,49.40508,10,3
4012,101.9899368,2.583677318,57.12676,3,4
4013,101.9899386,2.583561843,55.66973,3,4
4014,101.9899396,2.582830243,54.09404,10,3
4015,101.9899407,2.582241501,47.80498,4,3
4016,101.9899409,2.583240993,55.06524,4,4
4017,101.9899481,2.585055527,41.48516,8,4
4018,101.9899533,2.583867194,58.66533,2,4
4019,101.9899553,2.584340202,49.94414,6,4
4020,101.9899574,2.584894327,41.90166,8,4
4021,101.9899579,2.58337171,55.00029,4,4
4022,101.989961,2.581913676,59.92852,5,3
4023,101.9899628,2.581844443,62.48174,5,3
4024,101.989963,2.582671885,51.85283,10,3
4025,101.989964,2.583176927,55.9544,4,4
4026,101.9899661,2.581982651,57.35479,5,3
4027,101.9899661,2.584502694,44.59307,6,4
4028,101.9899664,2.582746285,52.65752,10,3
4029,101.9899664,2.583727177,58.56328,3,4
4030,101.9899689,2.583611702,57.15801,3,4
4031,101.9899694,2.584584585,43.40361,6,4
4032,101.9899715,2.583909302,58.61602,2,4
4033,101.9899723,2.583306093,54.98662,4,4
4034,101.9899741,2.582184668,50.28936,5,3
4035,101.9899751,2.582881135,55.70342,10,3
4036,101.9899751,2.584175385,53.87725,6,4
4037,101.9899771,2.583500102,55.59453,4,4
4038,101.9899784,2.582341476,48.07891,6,3
4039,101.9899807,2.584100469,55.80059,6,4
4040,101.9899818,2.585099702,42.2625,8,4
4041,101.9899823,2.584972086,41.78057,8,4
4042,101.9899856,2.582414326,49.6751,6,3
4043,101.9899856,2.584412277,47.78887,6,4
4044,101.9899859,2.584240744,52.38897,6,4
4045,101.9899941,2.58205111,55.3665,5,3
4046,101.9899949,2.582578368,49.95293,10,3
4047,101.9899956,2.583658977,58.75371,3,4
4048,101.9899972,2.582617893,50.53203,10,3
4049,101.9900013,2.583437585,55.71953,4,4
4050,101.9900028,2.582104843,53.54082,5,3
4051,101.9900028,2.58379021,60.17656,2,4
4052,101.9900072,2.582797435,53.8665,10,3
4053,101.9900093,2.583555127,57.32695,4,4
4054,101.9900103,2.583866677,59.90459,2,4
4055,101.9900105,2.582231168,48.27813,4,3
4056,101.9900139,2.583228852,55.89775,4,4
4057,101.9900149,2.583729243,60.11699,3,4
4058,101.9900159,2.584307652,50.18535,6,4
4059,101.9900172,2.583366543,55.71904,4,4
4060,101.990019,2.584456452,45.06279,6,4
4061,101.990019,2.584513285,44.09209,6,4
4062,101.9900206,2.582847035,55.65801,10,3
4063,101.9900234,2.584935661,42.65361,8,4
4064,101.9900254,2.581921685,60.08721,5,3
4065,101.990028,2.58184961,63.24981,5,3
4066,101.9900298,2.582711668,52.82598,10,3
4067,101.9900326,2.58359801,58.60088,4,4
4068,101.9900337,2.583296793,55.9002,4,4
4069,101.9900378,2.582668268,52.21367,10,3
4070,101.9900401,2.581991435,57.74834,5,3
4071,101.9900401,2.58244171,50.21172,6,3
4072,101.9900421,2.584160402,53.7791,6,4
4073,101.9900442,2.583023477,57.92803,11,3
4074,101.9900452,2.583660785,59.96074,3,4
4075,101.9900457,2.582364726,49.85332,6,3
4076,101.9900491,2.584099177,55.98906,6,4
4077,101.9900516,2.585001019,42.63066,8,4
4078,101.9900519,2.584388252,47.3499,6,4
4079,101.9900522,2.582310735,48.35039,6,3
4080,101.9900529,2.584014702,57.56133,5,4
4081,101.9900542,2.584216977,51.94854,6,4
4082,101.9900547,2.583498552,57.24736,4,4
4083,101.990055,2.584725119,43.50176,7,4
4084,101.9900624,2.583413043,56.70879,4,4
4085,101.9900645,2.582062476,54.38652,6,3
4086,101.9900678,2.582625126,50.96123,10,3
4087,101.9900683,2.582761527,54.09551,10,3
4088,101.9900719,2.583953735,59.45635,5,4
4089,101.9900748,2.582199393,48.87822,4,3
4090,101.9900753,2.583759468,62.20586,2,4
4091,101.990076,2.58354531,58.55352,4,4
4092,101.9900799,2.585110552,44.67022,8,4
4093,101.9900819,2.582810093,55.73272,10,3
4094,101.9900819,2.584860744,44.56963,8,4
4095,101.990085,2.583603177,60.0042,4,4
4096,101.9900861,2.584432944,45.31328,6,4
4097,101.9900873,2.581922718,60.5252,5,3
4098,101.9900881,2.584285177,50.27959,6,4
4099,101.9900886,2.582403993,51.46807,6,3
4100,101.9900915,2.58246496,50.58184,6,3
4101,101.9900925,2.583825344,61.59404,2,4
4102,101.9900943,2.582683251,52.80156,10,3
4103,101.9900948,2.584792027,44.76006,7,4
4104,101.9900956,2.584931527,44.48418,8,4
4105,101.9900958,2.583699277,62.14238,3,4
4106,101.9900984,2.583349752,56.58818,4,4
4107,101.9901028,2.582327785,49.99639,6,3
4108,101.9901035,2.583155743,57.26641,4,4
4109,101.9901035,2.583444818,57.63213,4,4
4110,101.9901038,2.581872343,62.39727,6,3
4111,101.9901084,2.582136618,50.95684,6,3
4112,101.9901092,2.584020644,57.58525,5,4
4113,101.9901099,2.581988593,58.28838,6,3
4114,101.9901123,2.584141544,53.68486,6,4
4115,101.99012,2.582263718,49.15459,6,3
4116,101.9901205,2.583943144,60.12969,5,4
4117,101.990123,2.583487702,58.66338,4,4
4118,101.9901238,2.584369135,47.1209,6,4
4119,101.9901256,2.583786077,62.48613,2,4
4120,101.9901266,2.582910843,58.07061,7,3
4121,101.9901272,2.584608094,44.0374,7,4
4122,101.9901279,2.58272536,54.11846,10,3
4123,101.9901279,2.584993527,44.53203,8,4
4124,101.990129,2.584730544,45.00908,7,4
4125,101.9901308,2.584195794,51.88115,6,4
4126,101.9901331,2.583216968,57.08721,4,4
4127,101.9901331,2.583288785,56.82061,4,4
4128,101.9901331,2.585067152,44.60234,8,4
4129,101.9901341,2.583903877,61.14336,4,4
4130,101.9901343,2.582055501,53.97783,6,3
4131,101.9901364,2.583547118,60.05107,4,4
4132,101.9901372,2.582604201,50.4876,10,3
4133,101.9901377,2.584416927,45.55547,6,4
4134,101.9901392,2.584867202,46.06914,8,4
4135,101.9901397,2.583629785,62.20586,4,4
4136,101.9901449,2.582773668,55.76397,10,3
4137,101.9901451,2.582480201,50.40557,6,3
4138,101.9901523,2.582272243,49.89482,6,3
4139,101.9901523,2.583393927,57.67949,4,4
4140,101.9901523,2.583727693,63.51543,3,4
4141,101.9901528,2.584795644,46.46172,7,4
4142,101.9901549,2.58241381,52.64336,6,3
4143,101.9901554,2.584260377,50.24199,6,4
4144,101.9901564,2.584936436,45.97149,8,4
4145,101.9901652,2.581912901,62.0794,6,3
4146,101.9901654,2.582664393,53.48076,10,3
4147,101.9901662,2.582345351,52.25762,6,3
4148,101.9901685,2.583870294,62.04668,4,4
4149,101.9901731,2.583437843,58.83232,4,4
4150,101.9901754,2.58366001,63.54717,4,4
4151,101.990176,2.581884485,62.71318,6,3
4152,101.990176,2.581977226,59.47338,6,3
4153,101.9901775,2.58207901,52.66289,6,3
4154,101.9901775,2.58468146,45.24981,7,4
4155,101.9901783,2.58455746,44.5335,7,4
4156,101.9901785,2.584017802,57.6292,5,4
4157,101.9901785,2.584127335,53.6165,6,4
4158,101.9901798,2.582140235,50.37481,6,3
4159,101.9901814,2.583489768,59.98223,4,4
4160,101.9901824,2.582205076,50.54473,6,3
4161,101.9901832,2.584889419,46.67363,8,4
4162,101.9901852,2.582871835,58.14238,7,3
4163,101.9901852,2.583956319,59.81133,5,4
4164,101.990186,2.583578118,62.31963,4,4
4165,101.9901865,2.583005652,59.4666,11,3
4166,101.9901888,2.584733644,46.68975,7,4
4167,101.9901893,2.584957877,46.45342,8,4
4168,101.9901919,2.58418081,51.7874,6,4
4169,101.9901924,2.584814244,47.14678,7,4
4170,101.9901929,2.584344594,47.23076,6,4
4171,101.9901932,2.582688418,54.04863,10,3
4172,101.990195,2.582482268,51.23565,6,3
4173,101.9901991,2.58334226,57.85479,4,4
4174,101.9901993,2.582733885,55.28106,10,3
4175,101.9902004,2.582278185,52.38408,6,3
4176,101.9902011,2.582037418,54.32061,6,3
4177,101.9902024,2.585101252,46.68828,8,4
4178,101.9902055,2.585026852,46.44902,8,4
4179,101.990207,2.582938485,59.55059,7,3
4180,101.9902099,2.582597743,51.06231,10,3
4181,101.9902099,2.583604727,63.68926,4,4
4182,101.9902171,2.584614294,45.46318,7,4
4183,101.9902204,2.584383085,46.10527,6,4
4184,101.9902212,2.583893544,61.80742,4,4
4185,101.9902214,2.584749402,47.41533,7,4
4186,101.9902225,2.584246685,50.11504,6,4
4187,101.9902237,2.582405801,53.7127,6,3
4188,101.990224,2.583389793,58.94707,4,4
4189,101.9902258,2.583161427,58.60772,4,4
4190,101.9902276,2.582329076,53.80498,6,3
4191,101.9902296,2.581886035,63.21611,6,3
4192,101.9902314,2.583704185,64.67637,4,4
4193,101.9902314,2.584497269,44.98272,7,4
4194,101.9902325,2.583522318,62.12822,4,4
4195,101.9902332,2.583277418,58.18535,4,4
4196,101.9902335,2.583442235,60.03691,4,4
4197,101.990234,2.583207668,58.31621,4,4
4198,101.9902366,2.583041302,59.50566,11,3
4199,101.9902379,2.582217735,52.72783,6,3
4200,101.9902394,2.584854544,48.40947,8,4
4201,101.9902415,2.582968968,60.39727,11,3
4202,101.9902445,2.584927652,48.37334,8,4
4203,101.9902461,2.583639602,64.56992,4,4
4204,101.9902461,2.584008244,57.69072,5,4
4205,101.9902463,2.582833085,58.14873,7,3
4206,101.9902502,2.584785827,48.52178,7,4
4207,101.9902523,2.582100451,52.6126,6,3
4208,101.9902533,2.583809327,63.92315,4,4
4209,101.9902533,2.584119327,53.3084,6,4
4210,101.9902553,2.581961468,58.60674,6,3
4211,101.9902564,2.582664135,54.03399,10,3
4212,101.9902569,2.583950377,59.87481,4,4
4213,101.9902569,2.584685077,47.57451,7,4
4214,101.9902571,2.584322635,47.76006,6,4
4217,101.9902584,2.584561335,45.87432,7,4
4218,101.9902597,2.584997661,48.20781,8,4
4219,101.990263,2.584168669,51.69024,6,4
4220,101.9902638,2.582898185,59.77031,7,3
4221,101.9902643,2.585071286,48.28496,8,4
4222,101.99027,2.583335027,59.02227,4,4
4223,101.9902725,2.58262306,52.96611,10,3
4224,101.9902731,2.582159351,52.81572,6,3
4225,101.9902767,2.582362401,54.82451,6,3
4226,101.9902797,2.582501643,52.48467,6,3
4227,101.9902803,2.58228671,54.79277,6,3
4228,101.9902813,2.583476852,62.15752,4,4
4229,101.9902815,2.583580702,64.73594,4,4
4230,101.9902818,2.583394185,60.02666,4,4
4231,101.9902818,2.585142586,49.31182,8,4
4232,101.9902828,2.584861519,48.92559,8,4
4233,101.9902851,2.584935402,48.90215,8,4
4234,101.9902874,2.58204336,55.49981,6,3
4235,101.9902885,2.582454885,53.59893,6,3
4236,101.99029,2.583019343,60.36016,11,3
4237,101.9902908,2.584623594,47.55938,7,4
4238,101.9902921,2.58479151,48.94463,7,4
4239,101.9902923,2.583666727,65.98399,4,4
4240,101.9902928,2.583885277,61.82158,4,4
4241,101.9902931,2.584228602,49.98223,6,4
4242,101.9902936,2.582224451,54.53789,6,3
4243,101.9902967,2.585006186,48.76348,8,4
4244,101.9903013,2.58306946,59.66387,11,3
4245,101.9903039,2.583614543,65.98789,4,4
4246,101.9903054,2.584503727,45.84746,7,4
4247,101.9903082,2.582792268,58.0501,7,3
4248,101.9903121,2.585072577,49.25127,8,4
4249,101.9903126,2.583277418,59.27861,4,4
4250,101.9903126,2.583825085,63.68242,4,4
4251,101.9903144,2.582416651,54.86943,6,3
4252,101.9903149,2.584723052,49.00615,7,4
4253,101.990318,2.584283369,47.7874,6,4
4254,101.990319,2.581974385,58.01152,6,3
4255,101.990319,2.58399481,57.6292,5,4
4256,101.9903221,2.584113902,53.27471,5,4
4257,101.9903226,2.582650185,54.1707,10,3
4258,101.9903226,2.582972843,60.76494,11,3
4259,101.9903247,2.583524127,64.61094,4,4
4260,101.9903252,2.585141811,49.89336,8,4
4261,101.9903265,2.583141793,59.6751,4,4
4262,101.9903267,2.582160126,54.36895,6,3
4263,101.9903278,2.582089343,54.46268,6,3
4264,101.9903316,2.582862535,60.55107,7,3
4265,101.9903327,2.584161694,51.67412,5,4
4266,101.9903329,2.583934102,59.85869,5,4
4267,101.9903334,2.583346652,60.30547,4,4
4268,101.9903347,2.583748618,65.7457,4,4
4269,101.9903347,2.584567277,47.76787,7,4
4270,101.9903352,2.583209218,59.48272,4,4
4271,101.9903352,2.58487521,50.00713,8,4
4272,101.9903373,2.583424927,62.15264,4,4
4273,101.9903398,2.584668027,49.04082,7,4
4274,101.9903437,2.58480391,50.21123,7,4
4275,101.9903455,2.584449735,46.0374,7,4
4276,101.9903473,2.582902318,60.81524,7,3
4277,101.9903481,2.584943669,50.12285,8,4
4278,101.9903558,2.583032002,60.77568,11,3
4279,101.9903578,2.583879594,61.80254,5,4
4280,101.9903586,2.584204835,50.08965,6,4
4281,101.9903609,2.582490276,53.971,6,3
4282,101.9903655,2.582014426,58.39531,6,3
4283,101.990366,2.582752743,58.1126,7,3
4284,101.9903689,2.584502952,47.61846,7,4
4285,101.9903704,2.585014452,50.346,8,4
4286,101.990372,2.584738552,50.41533,7,4
4287,101.9903745,2.583470393,64.59922,4,4
4288,101.9903748,2.583286977,60.36943,4,4
4289,101.9903766,2.584592852,49.01104,7,4
4290,101.9903786,2.585084719,50.47881,8,4
4291,101.9903789,2.584244619,48.93145,6,4
4292,101.9903845,2.583825344,63.80352,4,4
4293,101.9903861,2.583978794,57.7752,5,4
4294,101.9903879,2.58337636,62.43291,4,4
4295,101.9903879,2.584103052,53.03154,5,4
4296,101.9903886,2.582841868,61.45,7,3
4297,101.990392,2.583763343,65.61094,4,4
4298,101.9903958,2.582075393,58.33477,6,3
4299,101.9903961,2.584868752,51.37774,8,4
4300,101.9903974,2.583926869,59.77715,5,4
4301,101.9903976,2.582358785,57.33818,7,3
4302,101.9904002,2.583217485,60.54619,4,4
4303,101.9904017,2.58467061,50.30645,7,4
4304,101.990402,2.584942119,51.4876,8,4
4305,101.9904046,2.583153677,60.58428,4,4
4306,101.9904059,2.585151627,51.66875,8,4
4307,101.9904061,2.584139735,51.99541,5,4
4308,101.9904077,2.58306481,61.00274,11,3
4309,101.9904102,2.584801844,51.58525,7,4
4310,101.9904131,2.583425702,64.51524,4,4
4311,101.9904149,2.584424419,47.75908,7,4
4312,101.9904161,2.585004636,51.51738,8,4
4313,101.9904182,2.583578635,67.31016,11,3
4314,101.990421,2.584604477,50.29766,7,4
4315,101.990422,2.582951918,62.53691,11,3
4316,101.9904228,2.58417926,50.27324,5,4
4317,101.9904236,2.582723293,58.30449,7,3
4318,101.990428,2.582881135,62.71563,7,3
4319,101.9904282,2.585084719,51.90215,8,4
4320,101.9904318,2.584732352,51.60137,7,4
4321,101.9904351,2.583867969,62.16729,5,4
